Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Vietnam,1971,42916624,,,,,,,,,,,649000,0.015122345,15.122345000000001,0,0,0,649000,0.015122345,15.122345000000001,641000,0.014935937,14.935937,0,0,0,,,,8000,0.00018640795,0.18640795000000002,14.92117,40.87991739942,111.88264,3.2205467,0.3032333
,Vietnam,1972,43906020,,,,,,,,,,,509000,0.011592943,11.592943,0,0,0,509000,0.011592943,11.592943,502000,0.011433512,11.433512,0,0,0,,,,7000,0.00015943144,0.15943144,11.429111,31.312632563586003,85.82299,2.4595613,0.23025681
,Vietnam,1973,44891290,,,,,,,,,,,574000,0.012786445,12.786445,0,0,0,573000,0.012764169,12.764169,565000,0.012585961,12.585961,0,0,0,,,,8000,0.0001782083,0.17820830000000001,12.590515,34.49456129889,94.27174,2.7129312,0.26186594
,Vietnam,1974,45898700,,,,,,,,,,,824000,0.017952578,17.952578,0,0,0,821000,0.017887216,17.887216000000002,812000,0.017691134,17.691134,0,0,0,,,,9000,0.00019608399,0.19608399,17.676512,48.428799515712,132.02374,3.8140192,0.3667326
,Vietnam,1975,46969616,,,,,,,,,,,545000,0.0116032455,11.6032455,0,0,0,544000,0.0115819555,11.5819555,536000,0.011411632,11.411631999999999,0,0,0,,,,8000,0.00017032288,0.17032287999999998,11.422261,31.293865440486,85.85018,2.4603405,0.23032975
,Vietnam,1976,48163580,,,,,,,,,,,576000,0.011959244,11.959244,0,0,0,575000,0.011938482,11.938482,566000,0.011751618,11.751618,0,0,0,,,,8000,0.00016610061,0.16610061,11.762656,32.226454472256,87.671974,2.5362248,0.2400542
,Vietnam,1977,49418144,,,,,,,,,,,1097000,0.022198325,22.198325,0,0,0,1094000,0.022137618,22.137618,1077000,0.021793615,21.793615,0,0,0,,,,17000,0.0003440032,0.3440032,21.800793,59.728199402718,163.22005,4.6990743,0.44703582
,Vietnam,1978,50701460,,,,,,,,,,,1499000,0.029565224,29.565224,0,0,0,1495000,0.02948633,29.486330000000002,1474000,0.029072141,29.072141,0,0,0,,,,21000,0.00041418924,0.41418924,29.07016,79.64427317616001,217.4825,6.2655673,0.6006659
,Vietnam,1979,51831390,,,,,,,,,,,1695000,0.03270219,32.70219,0,0,0,1689000,0.03258643,32.58643,1667000,0.032161977,32.161977,0,0,0,,,,22000,0.0004244532,0.4244532,32.16658,88.12761555708,240.26552,6.928346,0.6628014
,Vietnam,1980,52968270,,,,,,,,,,,934000,0.017633198,17.633198,0,0,0,932000,0.017595438,17.595438,920000,0.017368888,17.368888,0,0,0,,,,13000,0.00024542995,0.24542995000000004,17.359917,47.561415962742004,129.5516,3.7414505,0.3523804
,Vietnam,1981,54280400,,,,,,,,,,,1091000,0.020099336,20.099335999999997,0,0,0,1089000,0.02006249,20.06249,1074000,0.019786147,19.786147,0,0,0,,,,15000,0.00027634285,0.27634285000000003,19.795597,54.234511786422004,147.97546,4.2633486,0.4035694
,Vietnam,1982,55632150,,,,,,,,,,,313000,0.005626243,5.6262430000000005,0,0,0,313000,0.005626243,5.6262430000000005,309000,0.005554342,5.554342,0,0,0,,,,4000,0.00007190087,0.07190087,5.5596666,15.2319631353516,41.335808,1.1987385,0.11367347
,Vietnam,1983,57011452,,,,,,,,,,,220000,0.0038588739,3.8588739,0,0,0,220000,0.0038588739,3.8588739,218000,0.0038237933,3.8237932999999997,0,0,0,,,,2000,0.00003508067,0.03508067,3.8194501,10.4642467446726,28.903948,0.82582706,0.082582705
,Vietnam,1984,58406864,,,,,,,,,,,149000,0.00255107,2.5510699999999997,0,0,0,149000,0.00255107,2.5510699999999997,147000,0.0025168275,2.5168274999999998,0,0,0,,,,2000,0.000034242552,0.034242551999999996,2.51679,6.89531499954,18.566483,0.54667974,0.051573563
,Vietnam,1985,59811316,,,,,,,,,,,57000,0.0009529969,0.9529969,0,0,0,58000,0.0009697162,0.9697162,58000,0.0009697162,0.9697162,0,0,0,,,,1000,0.000016719245,0.016719245,0.9587139,2.6266133983914,7.216126,0.20617503,0.020617504
,Vietnam,1986,61221108,,,,,,,,,,,75000,0.0012250677,1.2250677,0,0,0,76000,0.0012414019,1.2414018999999998,75000,0.0012250677,1.2250677,0,0,0,,,,1000,0.000016334236,0.016334236,1.2262299,3.3595339390074006,9.274007,0.26791576,0.020608904
,Vietnam,1987,62630788,,,,,,,,,,,199000,0.003177351,3.1773510000000003,0,0,0,199000,0.003177351,3.1773510000000003,197000,0.003145418,3.1454180000000003,0,0,0,,,,3000,0.000047899764,0.047899764,3.1420984,8.6084886810384,23.694513,0.6799295,0.06181177
,Vietnam,1988,64037520,,,,,,,,,,,398000,0.006215106,6.215106,0,0,0,398000,0.006215106,6.215106,393000,0.006137027,6.137027,0,0,0,,,,4000,0.00006246338,0.06246338,6.139857,16.821525859182,46.35798,1.3186269,0.12362128
,Vietnam,1989,65466360,,,,,,,,,,,167000,0.0025509284,2.5509284,0,0,0,168000,0.0025662035,2.5662035000000003,166000,0.0025356535,2.5356535,0,0,0,,,,2000,0.00003055004,0.03055004,2.5338995,6.9421903415370005,18.540728,0.54592144,0.051502023
,Vietnam,1990,66912616,,,,,,,,,,,216000,0.0032280907,3.2280907,0,0,0,216000,0.0032280907,3.2280907,214000,0.003198201,3.198201,0,0,0,,,,2000,0.00002988973,0.029889730000000003,3.1925368,8.7466760769168,23.686565,0.68999994,0.061791036
,Vietnam,1991,68358824,,,,,,,,,,,318000,0.004651923,4.651923,0,0,0,316000,0.0046226657,4.622665700000001,313000,0.00457878,4.57878,0,0,0,,,,4000,0.000058514757,0.058514757,4.572772,12.528142340472,35.016724,0.9990065,0.09269133
,Vietnam,1992,69788750,,,,,,,,,,,285000,0.0040837526,4.0837525999999995,1000,0.000014328956,0.014328956,284000,0.004069424,4.069424000000001,281000,0.0040264367,4.0264367000000005,0,0,0,,,,3000,0.00004298687,0.042986869999999996,4.017927,11.008019068002001,30.90713,0.875702,0.08241901
,Vietnam,1993,71176410,,,,,,,,,,,376000,0.0052826493,5.2826493,2000,0.000028099199,0.028099199000000002,374000,0.00525455,5.25455,370000,0.0051983516,5.1983516,0,0,0,,,,4000,0.000056198398,0.056198398000000004,5.20514,14.26065739164,39.16739,1.1337929,0.11337928
,Vietnam,1994,72501090,,,,,,,,,,,361000,0.0049792356,4.9792356,3000,0.00004137869,0.041378689999999996,358000,0.004937857,4.937857,355000,0.0048964783,4.8964783,0,0,0,,,,4000,0.000055171586,0.055171586,4.886899,13.388764249673999,37.115692,1.0619211,0.103099145
,Vietnam,1995,73759110,,,,,,,,,,,454000,0.006155172,6.155172,3000,0.00004067294,0.04067294,444000,0.006019595,6.019595,438000,0.005938249,5.938249,0,0,0,,,,6000,0.00008134588,0.08134588,5.9468637,16.2927770973462,45.3487,1.2986219,0.123678274
,Vietnam,1996,74946456,,,,,,,,,,,466000,0.006217772,6.217772,8000,0.000106742875,0.106742875,450000,0.0060042865,6.0042865,445000,0.005937572,5.937572,0,0,0,,,,5000,0.000066714296,0.06671429599999999,5.940956,16.276591618056,45.30365,1.2973318,0.12355541
,Vietnam,1997,76058600,,,,,,,,,,,455000,0.0059822295,5.9822295,6000,0.00007888654,0.07888654,445000,0.005850752,5.850752,438000,0.0057587177,5.7587177,0,0,0,,,,7000,0.0000920343,0.0920343,5.757592,15.774224499792,43.181942,1.2543327,0.12337697
,Vietnam,1998,77128424,,,,,,,,,,,551000,0.007143929,7.143929,12000,0.00015558467,0.15558467,539000,0.0069883447,6.988344700000001,532000,0.006897587,6.897587000000001,0,0,0,,,,7000,0.00009075772,0.09075772,6.8953505,18.891371043963,52.330784,1.508358,0.14365314
,Vietnam,1999,78123710,,,,,,,,,,,552000,0.0070657167,7.0657167,12000,0.00015360254,0.15360254,541000,0.006924914,6.924914,531000,0.006796912,6.796912,0,0,0,,,,9000,0.000115201896,0.115201896,6.8018517,18.635209950634202,51.218765,1.4853442,0.14341255
,Vietnam,2000,79001144,,,,,,,,,,,659000,0.008341651,8.341651,14000,0.00017721263,0.17721263,624000,0.007898619,7.898619000000001,563000,0.007126479,7.126479,50000,0.0006329022,0.6329022000000001,,,,11000,0.00013923849,0.13923849,7.126232,19.523923092432,54.265846,1.5563035,0.15358259
,Vietnam,2001,79817770,,,,,,,,,,,834000,0.010448801,10.448801000000001,22000,0.00027562786,0.27562786,832000,0.010423744,10.423744000000001,519000,0.0065023117,6.5023117,300000,0.0037585616,3.7585615999999997,,,,13000,0.000162871,0.16287100000000002,6.5020504,17.8138365341904,49.149357,1.4232835,0.1433523
,Vietnam,2002,80642300,,,,,,,,,,,789000,0.009783947,9.783947,29000,0.00035961275,0.35961275000000004,864000,0.01071398,10.71398,476000,0.0059026093,5.9026093,375000,0.004650165,4.650165,,,,13000,0.00016120571,0.16120571,5.9063535,16.181790249141,45.039783,1.2897756,0.1330721
,Vietnam,2003,81475816,,,,,,,,,,,941000,0.011549439,11.549439,32000,0.0003927546,0.39275459999999995,832000,0.01021162,10.21162,543000,0.006664554,6.664554,275000,0.0033752348,3.3752348,,,,14000,0.00017183014,0.17183014,6.6599894,18.2465461189044,50.12895,1.4527165,0.15345597
,Vietnam,2004,82311230,,,,,,,,,,,948000,0.011517262,11.517262,37000,0.00044951338,0.44951338,962000,0.011687348,11.687348,596000,0.00724081,7.240810000000001,350000,0.0042521534,4.2521534,,,,15000,0.00018223515,0.18223514999999998,7.2484713,19.8588252808638,55.206974,1.5846446,0.16357622
,Vietnam,2005,83142100,,,,,,,,,,,1186000,0.014264735,14.264735,42000,0.00050515926,0.50515926,946000,0.011378111,11.378111,776000,0.009333419,9.333419000000001,150000,0.0018041403,1.8041403,,,,19000,0.00022852443,0.22852443,9.338528,25.585007963328003,70.498726,2.033224,0.21456134
,Vietnam,2006,83951800,,,,,,,,,,,1291000,0.015377872,15.377872,56000,0.00066704943,0.6670494299999999,1193000,0.014210535,14.210535,846000,0.010077211,10.077211,325000,0.003871269,3.8712690000000003,,,,21000,0.00025014352,0.25014352,10.081175,27.61965725805,76.60467,2.1960006,0.22470704
,Vietnam,2007,84762270,,,,,,,,,,,1343000,0.015844313,15.844313,44000,0.0005190989,0.5190989,1198000,0.014133647,14.133647,877000,0.010346584,10.346584,300000,0.0035393105,3.5393105,,,,21000,0.00024775174,0.24775174000000003,10.344011,28.339755880986,78.62674,2.2566895,0.24507035
,Vietnam,2008,85597230,,,,,,,,,,,812000,0.009486288,9.486288,46000,0.00053740054,0.5374005399999999,1166000,0.013621936,13.621936,945000,0.011040077,11.040077,200000,0.0023365242,2.3365242,,,,21000,0.00024533505,0.24533505000000003,11.043962,30.257429834412,83.69731,2.4088492,0.24496773
,Vietnam,2009,86482920,,,,,,,,,,,1435000,0.016592871,16.592871,51000,0.0005897118,0.5897118,1584000,0.018315755,18.315755,810000,0.009366011,9.366011,750000,0.008672233,8.672233,,,,24000,0.00027751146,0.27751146,9.362266,25.650043579116,71.38982,2.039709,0.21416946
,Vietnam,2010,87411016,,,,,,,,,,,2296000,0.026266713,26.266713,53000,0.0006063309,0.6063309,2051000,0.023463862,23.463862,894000,0.010227544,10.227544,850000,0.009724175,9.724175,,,,22000,0.0002516845,0.25168450000000003,10.234803,28.040555883977998,77.49065,2.2140186,0.23146556
,Vietnam,2011,88349100,,,,,,,,,,,2487000,0.02814969,28.149690000000003,67000,0.0007583552,0.7583552,2416000,0.027346062,27.346062,1017000,0.011511153,11.511153,1100000,0.0124506075,12.4506075,,,,24000,0.00027164962,0.27164962000000004,11.517637,31.555169547462004,87.51392,2.504709,0.24141772
,Vietnam,2012,89301330,,,,,,,,,,,2487000,0.027849529,27.849529,87000,0.00097422965,0.97422965,2644000,0.029607622,29.607622,1180000,0.013213689,13.213689,1170000,0.013101709,13.101709,,,,24000,0.000268753,0.268753,13.213671,36.201837994146004,100.56065,2.8760345,0.28156984
,Vietnam,2013,90267736,,,,,,,,,,,1885000,0.020882323,20.882323,94000,0.0010413466,1.0413466,1687000,0.018688848,18.688848,1063000,0.011776079,11.776079,368000,0.004076761,4.076761,,,,18000,0.0001994068,0.19940680000000002,11.772951,32.25465995142601,89.47845,2.5637083,0.25134397
,Vietnam,2014,91235500,,,,,,,,,,,2136000,0.023411939,23.411939,226000,0.002477106,2.477106,1987000,0.021778801,21.778801,1241000,0.013602161,13.602161,435000,0.004767881,4.767881,,,,21000,0.00023017355,0.23017355,13.60096,37.262903736960006,105.55068,3.1263106,0.32167828
,Vietnam,2015,92191400,,,,,,,,,,,2310000,0.025056567,25.056566999999998,278000,0.0030154656,3.0154655999999997,1688000,0.018309735,18.309735,1234000,0.013385196,13.385196,180000,0.0019524598,1.9524598,,,,22000,0.00023863398,0.23863398,13.380108,36.657829770408,102.53726,3.0258546,0.31163287
,Vietnam,2016,93126530,,,,,,,,,,,4820000,0.05175754,51.75754,353000,0.0037905418,3.7905418,4076000,0.04376841,43.76841,1463000,0.01570981,15.709810000000001,2263000,0.024300272,24.300272,,,,47000,0.0005046897,0.5046897,15.706124,43.030476282024004,126.694725,3.66007,0.4022055
,Vietnam,2017,94033050,,,,,,,,,,,4735000,0.050354637,50.354637000000004,356000,0.003785903,3.7859030000000002,4446000,0.04728125,47.28125,1856000,0.019737741,19.737741,2234000,0.023757605,23.757605,,,,47000,0.0004998243,0.49982430000000005,19.738504,54.078092609904,153.9241,4.436636,0.45271796
,Vietnam,2018,94914330,,,,,,,,,,,3838000,0.040436465,40.436465,409000,0.004309149,4.309149,3475000,0.036611963,36.611962999999996,1593000,0.016783556,16.783556,1551000,0.016341053,16.341053000000002,,,,38000,0.00040036105,0.40036105,16.780941,45.975180362166,129.85852,3.8454227,0.3925955
,Vietnam,2019,95776710,,,,,,,,,,,2893000,0.030205673,30.205672999999997,299000,0.0031218445,3.1218445,2673000,0.027908662,27.908662,1412000,0.014742623,14.742623,845000,0.008822604,8.822604,,,,28000,0.00029234664,0.29234664,14.74475,40.3965749385,112.80137,3.3034685,0.34243274
,Western Africa (FAO),1961,86505000,20850,,,1.6334,,12765,,,,,344000,0.0039766487,3.9766487,22000,0.00025432056,0.25432056,343000,0.0039650886,3.9650885999999996,335000,0.0038726085,3.8726085,0,0,0,0,0,0,8000,0.0000924802,0.0924802,3.87,10.602739620000001,28,0.8,0.13
,Western Africa (FAO),1962,88352000,20726,,,1.6082,,12888,,,,,336000,0.00380297,3.80297,24000,0.00027164072,0.27164072,332000,0.0037576966,3.7576965999999996,323000,0.0036558313,3.6558313,0,0,0,0,0,0,8000,0.000090546906,0.090546906,3.66,10.027397160000001,26,0.76,0.11
,Western Africa (FAO),1963,90265000,19912,,,1.6071,,12390,,,,,332000,0.003678059,3.678059,23000,0.0002548053,0.25480529999999996,329000,0.0036448236,3.6448236,321000,0.0035561956,3.5561956,0,0,0,0,0,0,8000,0.00008862793,0.08862793000000001,3.55,9.7260273,26,0.75,0.13
,Western Africa (FAO),1964,92244000,23020,,,1.6389999,,14045,,,,,356000,0.0038593295,3.8593295,31000,0.00033606522,0.33606522,328000,0.0035557868,3.5557868,319000,0.0034582196,3.4582196,0,0,0,0,0,0,8000,0.000086726504,0.086726504,3.46,9.47945196,25,0.73,0.12
,Western Africa (FAO),1965,94288000,22607,,,1.6331999,,13842,,,,,353000,0.0037438485,3.7438485,26000,0.00027575088,0.27575088000000003,352000,0.0037332429,3.7332429,343000,0.0036377907,3.6377907,0,0,0,0,0,0,9000,0.00009545223,0.09545223,3.64,9.97260264,27,0.77,0.12
,Western Africa (FAO),1966,96399000,22881,,,1.7092999,,13386,,,,,577000,0.0059855394,5.9855393999999995,25000,0.0002593388,0.25933880000000004,527000,0.0054668617,5.4668617,511000,0.005300885,5.300885,0,0,0,0,0,0,15000,0.00015560328,0.15560328,5.3,14.5205478,39,1.12,0.16
,Western Africa (FAO),1967,98586000,23602,,,1.7907,,13180,,,,,445000,0.0045138253,4.5138253,13000,0.00013186457,0.13186457000000001,450000,0.004564543,4.564543,437000,0.004432678,4.432678,0,0,0,0,0,0,12000,0.00012172114,0.12172114,4.43,12.13698618,32,0.94,0.14
,Western Africa (FAO),1968,100855000,22630,,,1.6788,,13480,,,,,449000,0.004451936,4.451936,22000,0.00021813494,0.21813494,454000,0.0045015123,4.5015123,441000,0.004372614,4.3726140000000004,0,0,0,0,0,0,12000,0.000118982694,0.118982694,4.37,11.97260262,32,0.92,0.14
,Western Africa (FAO),1969,103216000,22453,,,1.7143999,,13097,,,,,549000,0.005318943,5.318943,24000,0.00023252208,0.23252208000000002,553000,0.0053576967,5.3576967,537000,0.0052026818,5.2026818,0,0,0,0,0,0,15000,0.00014532631,0.14532631,5.2,14.2465752,38,1.1,0.15
,Western Africa (FAO),1970,105682000,21630,,,1.6251,,13310,,,,,739000,0.0069926763,6.9926763,30000,0.00028387047,0.28387047,704000,0.006661494,6.661493999999999,682000,0.0064533222,6.453322200000001,0,0,0,0,0,0,21000,0.00019870934,0.19870934,6.46,17.69862996,47,1.36,0.19
,Western Africa (FAO),1971,108256000,22490,,,1.65,,13630,,,,,768000,0.007094295,7.094295,12000,0.00011084836,0.11084836,820000,0.007574638,7.574638,795000,0.007343704,7.343704000000001,0,0,0,0,0,0,24000,0.00022169673,0.22169673,7.35,20.1369861,54,1.54,0.21
,Western Africa (FAO),1972,110943000,22570,,,1.6537,,13648,,,,,763000,0.0068774056,6.8774055999999995,4000,0.00003605455,0.036054550000000005,805000,0.0072559784,7.2559784,781000,0.007039651,7.039651,0,0,0,0,0,0,23000,0.00020731367,0.20731366999999998,7.04,19.28767104,52,1.49,0.2
,Western Africa (FAO),1973,113744000,17922,,,1.3655,,13125,,,,,1049000,0.009222465,9.222465,21000,0.00018462513,0.18462513,977000,0.008589464,8.589464,947000,0.008325714,8.325714,0,0,0,0,0,0,30000,0.00026375017,0.26375017,8.32,22.79452032,61,1.76,0.24
,Western Africa (FAO),1974,116677000,21800,,,1.4137,,15420,,,,,840000,0.0071993624,7.1993624,19000,0.00016284271,0.16284271,835000,0.007156509,7.156509,810000,0.0069422424,6.9422424,0,0,0,0,0,0,25000,0.00021426674,0.21426674,6.94,19.013698440000002,51,1.47,0.21
,Western Africa (FAO),1975,119735000,21950,,,1.5446999,,14210,,,,,851000,0.007107362,7.107362,11000,0.000091869544,0.09186954400000001,903000,0.0075416546,7.5416546,875000,0.0073078047,7.3078047,0,0,0,0,0,0,28000,0.00023384976,0.23384976,7.31,20.02739706,54,1.55,0.21
,Western Africa (FAO),1976,122928000,21250,,,1.6575999,,12820,,,,,1267000,0.010306846,10.306846,7000,0.000056943903,0.056943903,1266000,0.010298711,10.298711,1220000,0.009924509,9.924509,5000,0.000040674215,0.040674215,0,0,0,41000,0.00033352856,0.33352856000000003,9.92,27.17808192,72,2.08,0.27
,Western Africa (FAO),1977,126255000,24200,,,1.8472999,,13100,,,,,1472000,0.011658944,11.658944,16000,0.00012672765,0.12672765000000002,1457000,0.011540137,11.540137000000001,1405000,0.011128272,11.128271999999999,5000,0.000039602393,0.039602393,0,0,0,46000,0.000364342,0.364342,11.13,30.493150380000003,81,2.33,0.29
,Western Africa (FAO),1978,129710000,24242,,,1.9036,,12735,,,,,2144000,0.01652918,16.52918,41000,0.00031608975,0.31608975,2049000,0.015796777,15.796777000000002,1980000,0.015264821,15.264821,6000,0.000046257035,0.046257034999999995,1000,0.000007709506,0.007709506,61000,0.00047027986,0.47027986,15.27,41.83561602,111,3.18,0.38
,Western Africa (FAO),1979,133292000,25180,,,1.9671999,,12800,,,,,1604000,0.012033731,12.033731000000001,21000,0.00015754884,0.15754884,1659000,0.012446359,12.446359000000001,1598000,0.011988716,11.988716,8000,0.000060018607,0.060018607,2000,0.000015004652,0.015004651999999999,51000,0.0003826186,0.3826186,11.99,32.849314740000004,87,2.52,0.31
,Western Africa (FAO),1980,136992000,27210,,,2.1093,,12900,,,,,1906000,0.013913222,13.913222,5000,0.00003649848,0.03649848,1947000,0.014212509,14.212509,1874000,0.013679631,13.679630999999999,10000,0.00007299696,0.07299696,0,0,0,62000,0.00045258118,0.45258118,13.68,37.479451680000004,100,2.86,0.35
,Western Africa (FAO),1981,140817000,30000,,,2.1978,,13650,,,,,2101000,0.014920074,14.920074,12000,0.00008521698,0.08521698000000001,2102000,0.014927175,14.927175,2023000,0.014366163,14.366163,12000,0.00008521698,0.08521698000000001,0,0,0,66000,0.0004686934,0.4686934,14.37,39.36986262,105,3.01,0.36
,Western Africa (FAO),1982,144760000,30010,,,2.1359,,14050,,,,,2088000,0.014423874,14.423874,23000,0.00015888367,0.15888367,2176000,0.015031776,15.031776,2090000,0.01443769,14.43769,15000,0.00010361979,0.10361979,0,0,0,70000,0.000483559,0.483559,14.44,39.56164344,105,3.04,0.37
,Western Africa (FAO),1983,148813000,30320,,,1.6788,,18060,,,,,1837000,0.012344352,12.344351999999999,12000,0.000080638114,0.080638114,1809000,0.012156196,12.156196,1745000,0.011726126,11.726126,5000,0.000033599215,0.033599215,0,0,0,57000,0.00038303106,0.38303106000000003,11.73,32.136985980000006,86,2.49,0.32
,Western Africa (FAO),1984,152959000,37330,,,1.6695,,22360,,,,,2009000,0.013134238,13.134238,10000,0.000065377,0.06537699999999999,2014000,0.013166927,13.166927,1936000,0.012656987,12.656986999999999,10000,0.000065377,0.06537699999999999,0,0,0,65000,0.00042495047,0.42495047,12.65,34.657533900000004,93,2.68,0.34
,Western Africa (FAO),1985,157181000,121844,,,2.0381,,59783,,,,,2426000,0.015434436,15.434436,10000,0.00006362092,0.06362092,2454000,0.015612574,15.612574,2347000,0.014931831,14.931830999999999,20000,0.00012724184,0.12724184,0,0,0,84000,0.0005344157,0.5344157,14.93,40.90410918,109,3.14,0.37
,Western Africa (FAO),1986,161482000,141513,,,1.9375,,73038,,,,,1909000,0.0118217515,11.8217515,7000,0.000043348486,0.043348486,2086000,0.012917848,12.917848,1992000,0.01233574,12.33574,15000,0.00009288961,0.09288961,11000,0.00006811905,0.06811905,65000,0.00040252163,0.40252163,12.33,33.78082158,91,2.62,0.33
,Western Africa (FAO),1987,165856000,146945,,,1.8921,,77662,,,,,1148000,0.006921667,6.921667,17000,0.000102498554,0.102498554,1341000,0.008085327,8.085327,1279000,0.007711509,7.711509,15000,0.0000904399,0.0904399,11000,0.000066322595,0.066322595,34000,0.00020499711,0.20499711,7.71,21.12328746,57,1.68,0.23
,Western Africa (FAO),1988,170328000,53645,,,1.2402999,,43250,,,,,1420000,0.008336856,8.336856000000001,34000,0.00019961486,0.19961486,1403000,0.008237049,8.237048999999999,1349000,0.007920013,7.920013,5000,0.000029355127,0.029355127,11000,0.000064581276,0.064581276,36000,0.0002113569,0.21135690000000001,7.92,21.698629920000002,59,1.73,0.25
,Western Africa (FAO),1989,174928000,64650,,,1.199,,53922,,,,,1273000,0.0072772796,7.277279600000001,32000,0.0001829324,0.1829324,1348000,0.0077060275,7.706027499999999,1289000,0.007368746,7.368746,5000,0.000028583188,0.028583188000000002,17000,0.00009718284,0.09718283999999999,34000,0.00019436568,0.19436567999999999,7.37,20.19178062,55,1.61,0.23
,Western Africa (FAO),1990,179670000,65626,,,0.9833,,66743,,,,,1587000,0.00883286,8.83286,38000,0.00021149886,0.21149885999999998,1522000,0.008471086,8.471086,1472000,0.008192798,8.192798,5000,0.000027828797,0.027828797,5000,0.000027828797,0.027828797,37000,0.0002059331,0.2059331,8.19,22.43835594,61,1.77,0.25
,Western Africa (FAO),1991,184565000,73540,,,1.3185999,,55770,,,,,1930000,0.01045702,10.45702,38000,0.00020588952,0.20588952,1876000,0.010164441,10.164441,1805000,0.009779752,9.779751999999998,5000,0.000027090728,0.027090728,15000,0.00008127218,0.08127218,50000,0.00027090727,0.27090727,9.78,26.79452028,73,2.12,0.29
,Western Africa (FAO),1992,189609000,50236,,,1.4617,,34368,,,,,2072000,0.010927752,10.927752,73000,0.00038500282,0.38500281999999997,2060000,0.010864464,10.864464,1983000,0.010458364,10.458364,5000,0.000026370057,0.026370057,19000,0.00010020621,0.10020620999999999,52000,0.0002742486,0.2742486,10.46,28.657533960000002,77,2.25,0.3
,Western Africa (FAO),1993,194778000,39610,,,2.3143,,17115,,,,,2560000,0.013143168,13.143168000000001,73000,0.00037478565,0.37478564999999997,2546000,0.013071291,13.071291,2452000,0.012588691,12.588691,5000,0.00002567025,0.025670250000000002,12000,0.0000616086,0.0616086,76000,0.0003901878,0.39018780000000003,12.59,34.49315034,92,2.66,0.34
,Western Africa (FAO),1994,200056000,45354,,,2.3404999,,19378,,,,,2043000,0.01021214,10.21214,43000,0.00021493982,0.21493982,2119000,0.010592034,10.592034,2040000,0.010197145,10.197144999999999,5000,0.000024993002,0.024993002,14000,0.00006998041,0.06998041,59000,0.0002949174,0.2949174,10.2,27.9452052,75,2.18,0.29
,Western Africa (FAO),1995,205414000,53192,,,2.2082,,24088,,,,,2107000,0.0102573335,10.2573335,86000,0.0004186667,0.4186667,1981000,0.009643938,9.643938,1906000,0.009278823,9.278823000000001,10000,0.000048682174,0.048682174,8000,0.00003894574,0.03894574,56000,0.00027262018,0.27262018,9.28,25.424657279999998,70,2,0.28
,Western Africa (FAO),1996,210857000,52229,,,2.0333,,25687,,,,,2184000,0.010357731,10.357731,27000,0.00012804887,0.12804887,2250000,0.010670739,10.670739000000001,2164000,0.01026288,10.262880000000001,10000,0.000047425507,0.047425507,10000,0.000047425507,0.047425507,64000,0.00030352324,0.30352324,10.26,28.10958876,77,2.21,0.3
,Western Africa (FAO),1997,216397000,69720,,,2.5049,,27833,,,,,2659000,0.012287601,12.287601,77000,0.00035582748,0.35582748,2615000,0.012084271,12.084271000000001,2503000,0.011566704,11.566704000000001,15000,0.000069317044,0.069317044,16000,0.00007393818,0.07393817999999999,78000,0.0003604486,0.3604486,11.57,31.69862982,86,2.48,0.32
,Western Africa (FAO),1998,222053000,117647,,,2.0397,,57679,,,,,3742000,0.016851833,16.851833,104000,0.00046835665,0.46835665000000004,3248000,0.014627138,14.627138,3088000,0.01390659,13.90659,20000,0.000090068585,0.09006858499999999,23000,0.000103578874,0.10357887399999999,114000,0.0005133909,0.5133909000000001,13.9,38.0821914,103,2.98,0.39
,Western Africa (FAO),1999,227847000,121738,,,2.0284,,60017,,,,,3254000,0.014281513,14.281512999999999,74000,0.00032477934,0.32477934,3354000,0.0147204045,14.720404499999999,3231000,0.014180569,14.180569,10000,0.0000438891,0.0438891,8000,0.00003511128,0.03511128,102000,0.00044766883,0.44766883,14.18,38.84931468,105,3.02,0.4
,Western Africa (FAO),2000,233798000,90650,,,1.5002999,,60421,,,,,3948000,0.016886372,16.886372,50000,0.00021385982,0.21385982,3967000,0.01696764,16.96764,3805000,0.016274733,16.274733,20000,0.00008554393,0.08554393,11000,0.00004704916,0.04704916,128000,0.0005474812,0.5474812,16.27,44.57534202,120,3.44,0.44
