Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,United Arab Emirates,1977,706870,760,0.0010751623,1.0751623000000001,20.540499,,37,0.00005234343,0.5234343,,,15000,0.02122031,21.220309999999998,1000,0.0014146873,1.4146873,15000,0.02122031,21.220309999999998,11000,0.01556156,15.56156,2000,0.0028293745,2.8293745,2000,0.0028293745,2.8293745,2000,0.0028293745,2.8293745,14.882113,40.772911921038,27.654306,0.6555095,0.040969342
,United Arab Emirates,1978,805241,2003,0.002487454,2.487454,18.376099,,109,0.0001353632,1.3536320000000002,,,26000,0.03228847,32.28847,0,0,0,28000,0.0347722,34.772200000000005,20000,0.024837285,24.837285,2000,0.0024837286,2.4837286,2000,0.0024837286,2.4837286,3000,0.0037255927,3.7255927,25.346897,69.443552730222,47.243,1.1297239,0.071891524
,United Arab Emirates,1979,908463,3368,0.0037073607,3.7073607,18.7111,,180,0.00019813686,1.9813686,,,26000,0.028619768,28.619768,3000,0.0033022808,3.3022808,27000,0.029720528,29.720527999999998,19000,0.020914445,20.914445,2000,0.0022015206,2.2015206,2000,0.0022015206,2.2015206,3000,0.0033022808,3.3022808,20.82438,57.05309531988001,38.733555,0.9275667,0.0509652
,United Arab Emirates,1980,1014058,977,0.00096345576,0.96345576,15.0308,,65,0.000064098895,0.64098895,,,26000,0.025639558,25.639558,4000,0.0039445474,3.9445474,23000,0.022681149,22.681149,16000,0.01577819,15.77819,2000,0.0019722737,1.9722737,2000,0.0019722737,1.9722737,3000,0.0029584107,2.9584107,15.63451,42.83427354426,29.02694,0.690641,0.040037155
,United Arab Emirates,1981,1100189,1639,0.001489744,1.4897440000000002,9.9333,,165,0.00014997424,1.4997424,,,31000,0.028176976,28.176976,3000,0.0027268042,2.7268041999999997,30000,0.027268043,27.268043,21000,0.01908763,19.08763,3000,0.0027268042,2.7268041999999997,3000,0.0027268042,2.7268041999999997,3000,0.0027268042,2.7268041999999997,18.871058,51.701528250108005,34.707672,0.83298415,0.049582392
,United Arab Emirates,1982,1167859,2509,0.0021483758,2.1483758,11.7793,,213,0.00018238503,1.8238503000000001,,,34000,0.029113103,29.113103000000002,2000,0.0017125355,1.7125355,35000,0.029969372,29.969372,24000,0.020550426,20.550426,3000,0.0025688033,2.5688033,3000,0.0025688033,2.5688033,4000,0.003425071,3.425071,20.806553,57.004254224478004,38.603977,0.9106579,0.05939073
,United Arab Emirates,1983,1237582,3283,0.0026527536,2.6527536,12.3421,,266,0.00021493525,2.1493525,,,37000,0.029897008,29.897008,4000,0.0032321091,3.2321091,37000,0.029897008,29.897008,25000,0.020200681,20.200681000000003,4000,0.0032321091,3.2321091,4000,0.0032321091,3.2321091,4000,0.0032321091,3.2321091,20.420464,55.946476152864,37.306618,0.9032129,0.058905188
,United Arab Emirates,1984,1308339,3989,0.003048904,3.048904,12.7444,,313,0.00023923464,2.3923464,,,42000,0.032101773,32.101773,5000,0.0038216396,3.8216396,42000,0.032101773,32.101773,29000,0.022165509,22.165509,4000,0.0030573115,3.0573115,4000,0.0030573115,3.0573115,5000,0.0038216396,3.8216396,21.882967,59.953333647042,40.017918,0.96628624,0.058562804
,United Arab Emirates,1985,1379543,4164,0.0030183909,3.0183909,10.0823,,413,0.00029937451,2.9937451,,,45000,0.0326195,32.6195,14000,0.010148289,10.148289,36000,0.026095599,26.095599,22000,0.01594731,15.94731,4000,0.002899511,2.899511,4000,0.002899511,2.899511,5000,0.0036243887,3.6243887,16.06195,44.0053420257,29.292309,0.7127795,0.039056413
,United Arab Emirates,1986,1468701,3000,0.0020426214,2.0426214,11.5385,,260,0.00017702718,1.7702718,,,44000,0.029958446,29.958446,1000,0.00068087375,0.6808737499999999,46000,0.031320196,31.320196000000003,33000,0.022468835,22.468835,4000,0.002723495,2.7234949999999998,4000,0.002723495,2.7234949999999998,5000,0.0034043689,3.4043689,22.17207,60.745396652820006,40.807487,0.98132294,0.058296412
,United Arab Emirates,1987,1575913,2871,0.0018218011,1.8218011,11.7184,,245,0.00015546543,1.5546543,,,47000,0.029823981,29.823981,4000,0.0025382112,2.5382112,46000,0.029189428,29.189428,32000,0.02030569,20.305690000000002,5000,0.003172764,3.172764,5000,0.003172764,3.172764,5000,0.003172764,3.172764,20.101776,55.07335835337601,37.492554,0.8844397,0.05768085
,United Arab Emirates,1988,1683687,5489,0.0032601072,3.2601072,21.030699,,261,0.00015501694,1.5501694,,,49000,0.029102797,29.102797,3000,0.0017818039,1.7818039,51000,0.030290665,30.290665,36000,0.021381646,21.381646,5000,0.0029696731,2.9696731,5000,0.0029696731,2.9696731,5000,0.0029696731,2.9696731,21.463692,58.804635028392006,40.136913,0.9460844,0.057338446
,United Arab Emirates,1989,1791848,5039,0.0028121804,2.8121804000000004,20.6516,,244,0.00013617227,1.3617227,,,51000,0.028462235,28.462235,1000,0.00055808306,0.55808306,54000,0.030136485,30.136485,39000,0.02176524,21.765240000000002,5000,0.0027904152,2.7904152,5000,0.0027904152,2.7904152,6000,0.0033484984,3.3484984,21.834686,59.82105693603601,40.011208,0.9717007,0.057158865
,United Arab Emirates,1990,1900160,3983,0.0020961394,2.0961394,21.8846,,182,0.000095781405,0.9578140500000001,,,48000,0.025261031,25.261031,3000,0.0015788145,1.5788145,48000,0.025261031,25.261031,34000,0.01789323,17.89323,5000,0.0026313574,2.6313574,5000,0.0026313574,2.6313574,5000,0.0026313574,2.6313574,17.754337,48.642018691662,32.315174,0.77936596,0.047522314
,United Arab Emirates,1991,2008390,3134,0.0015604539,1.5604539,15.3626995,,204,0.000101573896,1.01573896,,,52000,0.025891386,25.891385999999997,4000,0.001991645,1.9916449999999999,51000,0.025393475,25.393475,36000,0.017924806,17.924806,5000,0.0024895563,2.4895563000000003,5000,0.0024895563,2.4895563000000003,6000,0.0029874677,2.9874677,17.955276,49.19253649437601,33.250515,0.7980123,0.047500733
,United Arab Emirates,1992,2116235,4330,0.0020460866,2.0460866,14.058399,,308,0.00014554149,1.4554149,,,55000,0.025989553,25.989552999999997,2000,0.0009450746,0.9450746000000001,58000,0.027407164,27.407164,41000,0.01937403,19.37403,5000,0.0023626867,2.3626867,5000,0.0023626867,2.3626867,6000,0.002835224,2.8352239999999997,19.404839,53.163941934114,36.14627,0.85609585,0.04756088
,United Arab Emirates,1993,2223289,1884,0.0008473932,0.8473932,5.6577,,333,0.0001497781,1.497781,,,52000,0.023388771,23.388771,3000,0.0013493523,1.3493522999999998,51000,0.022938987,22.938987,36000,0.016192228,16.192228,5000,0.0022489205,2.2489205,5000,0.0022489205,2.2489205,5000,0.0022489205,2.2489205,16.322803,44.720007771978004,30.527744,0.72503394,0.047699604
,United Arab Emirates,1994,2329034,3545,0.0015220903,1.5220903,20.3736,,174,0.00007470909,0.7470909,,,67000,0.028767291,28.767291,1000,0.00042936255,0.42936255,70000,0.03005538,30.05538,50000,0.021468127,21.468127,7000,0.003005538,3.005538,7000,0.003005538,3.005538,7000,0.003005538,3.005538,21.294252,58.340415854952006,39.29183,0.9391705,0.057500232
,United Arab Emirates,1995,2434001,3355,0.001378389,1.378389,18.848299,,178,0.00007313062,0.7313062,,,76000,0.031224309,31.224308999999998,1000,0.00041084617,0.41084617,78000,0.032046,32.046,56000,0.023007385,23.007385000000003,7000,0.0028759232,2.8759232,7000,0.0028759232,2.8759232,8000,0.0032867694,3.2867694,22.939514,62.847982933164,42.409187,1.0120373,0.057830706
,United Arab Emirates,1996,2572739,4303,0.0016725366,1.6725366000000002,20.9902,,205,0.00007968162,0.7968162,,,94000,0.036536936,36.536936,1000,0.0003886908,0.3886908,98000,0.0380917,38.091699999999996,69000,0.026819665,26.819665,9000,0.0034982173,3.4982173000000003,9000,0.0034982173,3.4982173000000003,10000,0.003886908,3.886908,26.815903,73.468226662578,48.983204,1.1813596,0.0768364
,United Arab Emirates,1997,2746127,5435,0.001979151,1.979151,20.129599,,270,0.00009832029,0.9832029,,,38000,0.01383767,13.83767,5000,0.0018207461,1.8207461,38000,0.01383767,13.83767,27000,0.009832029,9.832029,4000,0.0014565969,1.4565969,4000,0.0014565969,1.4565969,4000,0.0014565969,1.4565969,9.662165,26.47168466679,18.05124,0.42752936,0.02850196
,United Arab Emirates,1998,2921135,5132,0.0017568513,1.7568513,18.9373,,271,0.000092772156,0.92772156,,,47000,0.016089637,16.089637,0,0,0,52000,0.0178013,17.801299999999998,39000,0.013350975,13.350975,5000,0.0017116634,1.7116634,3000,0.001026998,1.026998,5000,0.0017116634,1.7116634,13.335552,36.535758538752,24.503489,0.584314,0.037697677
,United Arab Emirates,1999,3097572,5256,0.0016968128,1.6968128,19.4667,,270,0.00008716504,0.8716504,,,59000,0.019047176,19.047176,1000,0.00032283348,0.32283348,64000,0.020661343,20.661343,48000,0.015496008,15.496008,6000,0.001937001,1.937001,3000,0.0009685005,0.9685005,6000,0.001937001,1.937001,15.424965,42.26017765959,28.028404,0.68202454,0.046714008
,United Arab Emirates,2000,3275338,15578,0.0047561503,4.756150300000001,18.135,,859,0.000262263,2.62263,,,73000,0.022287777,22.287777000000002,3000,0.000915936,0.915936,85000,0.02595152,25.95152,63000,0.019234655,19.234655,9000,0.0027478081,2.7478081,4000,0.001221248,1.2212480000000001,9000,0.0027478081,2.7478081,19.336685,52.97721864831,35.107216,0.8499642,0.055432446
,United Arab Emirates,2001,3454204,11496,0.0033281185,3.3281185,22.497099,,511,0.00014793567,1.4793567,,,76000,0.022002175,22.002174999999998,7000,0.002026516,2.026516,81000,0.023449685,23.449685000000002,60000,0.017370138,17.370138,8000,0.0023160183,2.3160183,4000,0.0011580092,1.1580092,9000,0.0026055207,2.6055207,17.354643,47.546966647818,31.735243,0.77071303,0.04533606
,United Arab Emirates,2002,3633665,10046,0.0027647018,2.7647018,20.294899,,495,0.0001362261,1.362261,,,129000,0.035501346,35.501346000000005,3000,0.0008256127,0.8256127,128000,0.035226144,35.226144,75000,0.020640317,20.640317,9000,0.0024768382,2.4768382,34000,0.009356944,9.356944,9000,0.0024768382,2.4768382,20.752975,56.85746518485,37.264854,0.8606407,0.053235505
,United Arab Emirates,2003,3813452,7094,0.0018602568,1.8602568000000002,26.2741,,270,0.000070801994,0.70801994,,,136000,0.035663225,35.663225,4000,0.0010489185,1.0489185,144000,0.037761062,37.761061999999995,71000,0.018618302,18.618302,7000,0.0018356072,1.8356072,59000,0.015471547,15.471547000000001,7000,0.0018356072,1.8356072,18.676165,51.16757483079,31.804255,0.66258866,0.03533806
,United Arab Emirates,2004,3993346,7090,0.0017754534,1.7754534000000002,26.2593,,270,0.00006761248,0.6761248,,,98000,0.024540823,24.540823,15000,0.0037562486,3.7562486,93000,0.023288742,23.288742000000003,47000,0.011769579,11.769579,5000,0.0012520829,1.2520829,34000,0.008514163,8.514163,6000,0.0015024994,1.5024994,11.838263,32.433596935938,20.158033,0.42148614,0.027488226
,United Arab Emirates,2005,4280995,7090,0.0016561571,1.6561571,26.2593,,270,0.00006306945,0.6306945,,,35000,0.008175669,8.175669,10000,0.0023359056,2.3359056,31000,0.0072413073,7.2413073,20000,0.004671811,4.671811,2000,0.00046718112,0.46718112,6000,0.0014015434,1.4015434,3000,0.0007007717,0.7007717,4.768303,13.063843704978002,6.7841706,0.14537509,0.0096916715
,United Arab Emirates,2006,4898956,7090,0.0014472471,1.4472471,26.2593,,270,0.000055113782,0.55113782,,,217000,0.04429515,44.29515,21000,0.0042866278,4.2866278,203000,0.0414374,41.4374,76000,0.0155135095,15.5135095,8000,0.001633001,1.633001,107000,0.021841388,21.841388,11000,0.0022453764,2.2453764,15.497041,42.457646150766,24.882853,0.54742277,0.029859422
,United Arab Emirates,2007,5872640,7090,0.0012072935,1.2072935,26.2593,,270,0.000045975914,0.45975914,,,210000,0.035759047,35.759047,11000,0.0018730928,1.8730928,207000,0.0352482,35.2482,113000,0.019241773,19.241773,14000,0.0023839364,2.3839363999999996,63000,0.010727714,10.727713999999999,17000,0.00289478,2.89478,19.238968,52.709500842768,35.536316,0.81930953,0.049356
,United Arab Emirates,2008,6988687,7090,0.0010144967,1.0144967,26.2593,,270,0.000038633865,0.38633865,,,246000,0.035199746,35.199746,3000,0.00042926517,0.42926517,249000,0.03562901,35.62901,146000,0.020890906,20.890906,13000,0.0018601491,1.8601490999999999,75000,0.010731629,10.731629,15000,0.002146326,2.146326,20.88726,57.22536929076001,35.02289,0.7782864,0.03891432
,United Arab Emirates,2009,7992658,7100,0.00088831526,0.88831526,25.3571,,280,0.00003503215,0.3503215,,,109000,0.013637516,13.637516,9000,0.0011260334,1.1260333999999999,107000,0.013387286,13.387286,74000,0.009258497,9.258496999999998,5000,0.00062557415,0.6255741499999999,22000,0.0027525262,2.7525262,6000,0.00075068895,0.75068895,9.270108,25.397555910408002,14.484543,0.29934722,0.009656362
,United Arab Emirates,2010,8481775,5897,0.0006952554,0.6952554,24.7773,,238,0.000028060163,0.28060163,,,77000,0.009078288,9.078288,6000,0.0007073991,0.7073991,100000,0.011789985,11.789985,66000,0.00778139,7.78139,8000,0.0009431988,0.9431988,1000,0.00011789985,0.11789985,4000,0.0004715994,0.4715994,7.7619276,21.2655548558376,15.120639,0.30241278,0.010080425
,United Arab Emirates,2011,8575210,4688,0.0005466922,0.5466922,23.323399,,201,0.00002343966,0.23439659999999998,,,102000,0.011894752,11.894752,10000,0.0011661522,1.1661522,117000,0.013643981,13.643981,73000,0.008512911,8.512910999999999,8000,0.0009329218,0.9329218,1000,0.00011661522,0.11661521999999999,5000,0.0005830761,0.5830761,8.471846,23.210536754196,16.693293,0.33386582,0.010433307
,United Arab Emirates,2012,8664976,3912,0.00045147268,0.45147268,22.4828,,174,0.00002008084,0.2008084,,,101000,0.01165612,11.656120000000001,16000,0.0018465141,1.8465141,115000,0.01327182,13.27182,74000,0.008540127,8.540127,9000,0.0010386641,1.0386640999999999,1000,0.00011540713,0.11540713,6000,0.00069244276,0.69244276,8.566647,23.470265518722,16.880093,0.33760184,0.0105500575
,United Arab Emirates,2013,8751853,2745,0.00031364788,0.31364788000000005,19.4681,,141,0.000016110875,0.16110875,,,166000,0.018967412,18.967412,34000,0.0038848915,3.8848914999999997,143000,0.016339397,16.339396999999998,78000,0.0089123985,8.9123985,14000,0.0015996612,1.5996612,2000,0.00022852303,0.22852303,10000,0.0011426152,1.1426152,8.964749,24.560955918774,17.866442,0.35732883,0.010509672
,United Arab Emirates,2014,8835957,914,0.00010344097,0.10344097,14.507899,,63,0.000007129958,0.07129958,,,301000,0.034065355,34.065355,23000,0.0026030005,2.6030005,258000,0.029198874,29.198874,143000,0.016183872,16.183871999999997,37000,0.0041874354,4.1874354,2000,0.00022634787,0.22634787,22000,0.0024898264,2.4898263999999997,16.15303,44.254876269780006,31.284115,0.6986786,0.031284116
,United Arab Emirates,2015,8916909,3447,0.00038656892,0.38656892000000004,29.9739,,115,0.000012896846,0.12896846,,,304000,0.03409253,34.092530000000004,16000,0.0017943438,1.7943438,276000,0.03095243,30.95243,154000,0.01727056,17.27056,41000,0.0045980057,4.5980057,1000,0.00011214649,0.11214649,24000,0.0026915157,2.6915157,17.275272,47.329511855472006,33.241653,0.74793726,0.041552067
,United Arab Emirates,2016,8994266,4862,0.00054056663,0.54056663,37.984398,,128,0.000014231289,0.14231289,,,336000,0.037357133,37.357133,27000,0.0030019125,3.0019125,295000,0.032798674,32.798674,166000,0.018456204,18.456204,46000,0.0051143696,5.1143696,1000,0.000111181944,0.111181944,27000,0.0030019125,3.0019125,18.452888,50.555857028688,35.38625,0.7909867,0.04163088
,United Arab Emirates,2017,9068297,359,0.00003958847,0.03958847,25.642899,,14,0.0000015438401,0.015438401,,,321000,0.035398047,35.398047000000005,17000,0.0018746629,1.8746629,283000,0.031207623,31.207623,159000,0.017533612,17.533612,43000,0.0047417944,4.7417944,1000,0.00011027429,0.11027429,24000,0.002646583,2.646583,17.492367,47.924292671442004,33.478214,0.7532599,0.04184777
,United Arab Emirates,2018,9140172,451,0.000049342616,0.049342616,25.0556,,18,0.0000019693284,0.019693284000000002,,,336000,0.036760796,36.760796,39000,0.004266878,4.266878,279000,0.03052459,30.52459,153000,0.01673929,16.73929,41000,0.0044856924,4.4856924,1000,0.000109407134,0.109407134,26000,0.0028445853,2.8445853,16.732687,45.842977623761996,31.61087,0.7165131,0.042147826
,United Arab Emirates,2019,9211660,4193,0.00045518397,0.45518397,22.543,,186,0.000020191801,0.20191801,,,336000,0.03647551,36.47551,28000,0.003039626,3.039626,299000,0.03245886,32.45886,163000,0.017694965,17.694965,41000,0.004450881,4.450881,1000,0.000108558066,0.108558066,25000,0.0027139517,2.7139517,17.713188,48.529281706488,33.941437,0.7530756,0.042426795
,United Arab Emirates,2020,9287286,4238,0.00045632277,0.45632277,23.943499,,177,0.000019058312,0.19058312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,United Kingdom,1961,52861256,6811000,0.12884673,128.84672999999998,22.4785,,303000,0.0057319864,57.319863999999995,,,531000,0.010045164,10.045164,80000,0.0015133957,1.5133957,7363000,0.13928916,139.28915999999998,5163000,0.09767078,97.67078,813000,0.015379884,15.379884,249000,0.0047104442,4.7104442,302000,0.005713069,5.713069,97.67485,267.60232609110005,179.65268,4.285569,0.2709845
,United Kingdom,1962,53183636,7185000,0.13509795,135.09795,22.737299,,316000,0.0059416774,59.416774000000004,,,763000,0.014346519,14.346519,78000,0.0014666165,1.4666165,7725000,0.14525144,145.25144,5092000,0.09574374,95.74373999999999,1221000,0.02295819,22.95819,224000,0.004211822,4.211822,305000,0.005734847,5.734847,95.742546,262.308342582396,175.7942,4.19897,0.26117995
,United Kingdom,1963,53508520,7196000,0.13448326,134.48326,21.544899,,334000,0.006241997,62.41997,,,696000,0.013007274,13.007273999999999,57000,0.001065251,1.065251,7938000,0.14835021,148.35021,5458000,0.10200245,102.00245,1026000,0.019174516,19.174516,253000,0.004728219,4.728218999999999,339000,0.0063354396,6.3354396,101.996376,279.44212323297603,187.02016,4.4744067,0.2815357
,United Kingdom,1964,53861504,7549000,0.14015576,140.15576,22.5343,,335000,0.0062196553,62.196553,,,326000,0.00605256,6.052560000000001,81000,0.001503857,1.503857,7783000,0.14450024,144.50024,5520000,0.10248507,102.48507,1060000,0.019680103,19.680103000000003,36000,0.0006683809,0.6683809,330000,0.0061268248,6.1268248,102.4937,280.8046547262,188.07106,4.495602,0.28160372
,United Kingdom,1965,54229570,8006000,0.14763165,147.63165,25.3354,,316000,0.0058270795,58.27079500000001,,,816000,0.015047141,15.047141,135000,0.0024894169,2.4894168999999997,8694000,0.16031845,160.31845,5628000,0.10378102,103.78102,1470000,0.027106984,27.106984,555000,0.010234269,10.234269000000001,280000,0.005163235,5.163235,103.78529,284.34325743054,191.00356,4.553927,0.2814789
,United Kingdom,1966,54560504,6897000,0.12641013,126.41013000000001,24.371,,283000,0.0051869024,51.869024,,,756000,0.013856177,13.856177,211000,0.0038672662,3.8672662,7857000,0.14400527,144.00527,5585000,0.10236342,102.36341999999999,652000,0.0119500365,11.950036500000001,491000,0.008999184,8.999184,330000,0.006048331,6.048330999999999,102.350494,280.412309524644,187.93738,4.4924064,0.28140357
,United Kingdom,1967,54876360,7559000,0.13774602,137.74602,25.112999,,301000,0.005485058,54.85058,,,833000,0.015179578,15.179578000000001,90000,0.0016400504,1.6400504,7477000,0.13625175,136.25175000000002,5633000,0.102648936,102.64893599999999,450000,0.008200252,8.200252,418000,0.0076171234,7.6171234,202000,0.0036810022,3.6810022,102.641106,281.20850677695597,188.84839,4.500217,0.28126356
,United Kingdom,1968,55169252,7273000,0.13183068,131.83068,24.6542,,295000,0.0053471816,53.471816,,,948000,0.017183485,17.183484999999997,78000,0.001413831,1.4138309999999998,7916000,0.14348572,143.48572000000001,5801000,0.10514915,105.14914999999999,600000,0.010875624,10.875624,519000,0.009407414,9.407414,293000,0.0053109294,5.3109294,105.1515,288.086298489,192.75433,4.597994,0.28110006
,United Kingdom,1969,55420524,6513000,0.11751964,117.51964,25.05,,260000,0.004691403,46.914030000000004,,,1048000,0.018909963,18.909962999999998,89000,0.0016059033,1.6059033,7752000,0.13987598,139.87598,5664000,0.102200404,102.20040399999999,378000,0.0068205777,6.8205777,694000,0.012522437,12.522437,270000,0.0048718415,4.8718414999999995,102.20471,280.01290130946,187.6697,4.4759727,0.28100276
,United Kingdom,1970,55650160,7821000,0.14053868,140.53868,27.636,,283000,0.0050853402,50.853401999999996,,,1070000,0.019227259,19.227259,149000,0.0026774406,2.6774405999999997,7557000,0.13579476,135.79476,5858000,0.105264746,105.264746,260000,0.004672044,4.6720440000000005,616000,0.011069151,11.069151,118000,0.0021203891,2.1203890999999997,105.26593,288.39980533518,193.59943,4.614287,0.29090068
,United Kingdom,1971,55875904,7744000,0.13859284,138.59284,28.8955,,268000,0.004796343,47.963429999999995,,,919000,0.01644716,16.44716,86000,0.001539125,1.5391249999999999,8064000,0.14431982,144.31982,5655000,0.101206414,101.206414,1000000,0.017896803,17.896803,594000,0.010630701,10.630701,160000,0.0028634884,2.8634884,101.21429,277.29942188454004,185.41087,4.4398384,0.28062186
,United Kingdom,1972,56057324,6863000,0.122428246,122.428246,27.785398,,247000,0.004406204,44.06204,,,1269000,0.022637542,22.637542,161000,0.00287206,2.8720600000000003,7919000,0.14126611,141.26611,5517000,0.09841711,98.41711000000001,686000,0.012237473,12.237473,918000,0.016376093,16.376093,143000,0.00255096,2.5509600000000003,98.41719,269.63613428994,180.28795,4.3168945,0.27043194
,United Kingdom,1973,56166630,7091000,0.12624934,126.24933999999999,30.3034,,234000,0.0041661747,41.661747,,,1031000,0.018356094,18.356094,233000,0.0041483706,4.148370600000001,7600000,0.13531166,135.31166,5618000,0.1000238,100.0238,480000,0.008545999,8.545999,731000,0.013014845,13.014845000000001,146000,0.0025994082,2.5994082,100.02487,274.04073698562,183.3205,4.387671,0.27047288
,United Kingdom,1974,56233776,7157000,0.12727226,127.27226,31.668098,,226000,0.004018937,40.189370000000004,,,1218000,0.021659581,21.659581,169000,0.0030053114,3.0053113999999996,7718000,0.13724847,137.24847,5629000,0.10009998,100.09998,410000,0.007290992,7.290991999999999,930000,0.016538104,16.538104,148000,0.00263187,2.63187,100.097084,274.238583558984,183.39775,4.38952,0.27058685
,United Kingdom,1975,56266852,4787000,0.085076734,85.076734,23.4657,,204000,0.0036255806,36.255806,,,986000,0.017523639,17.523639,158000,0.0028080477,2.8080477,6499000,0.11550318,115.50318,5104000,0.0907106,90.7106,127000,0.0022571015,2.2571014999999996,555000,0.009863712,9.863712,103000,0.0018305627,1.8305627,90.707825,248.51458655595002,166.45477,3.9808762,0.2506849
,United Kingdom,1976,56263230,4789000,0.08511776,85.11776,21.5721,,222000,0.0039457385,39.457384999999995,,,1600000,0.028437754,28.437753999999998,84000,0.0014929821,1.4929820999999999,6860000,0.121926874,121.926874,5000000,0.088867985,88.86798499999999,304000,0.0054031736,5.4031736,726000,0.012903632,12.903632,108000,0.0019195485,1.9195485,88.86283,243.45980578458003,163.57585,3.9037428,0.24084787
,United Kingdom,1977,56244844,6621000,0.11771746,117.71746,28.5388,,232000,0.0041248226,41.248226,,,1075000,0.019112863,19.112863,92000,0.0016357055,1.6357055,7502000,0.13338111,133.38111,5523000,0.098195665,98.195665,821000,0.014596893,14.596893,334000,0.0059383223,5.9383223,144000,0.0025602346,2.5602346,98.20059,269.04270963834,180.75577,4.3080125,0.27113366
,United Kingdom,1978,56240770,7331000,0.13035028,130.35028000000003,34.240997,,214100,0.003806847,38.06847,,,1129000,0.020074407,20.074406999999997,152000,0.0027026657,2.7026657000000003,8351000,0.1484866,148.4866,5749000,0.10222122,102.22122,1072000,0.019060906,19.060906,717000,0.012748759,12.748759,153000,0.0027204466,2.7204466,102.21375,280.0376684325,187.8154,4.4794474,0.2812209
,United Kingdom,1979,56265150,6485000,0.115257844,115.25784399999999,31.8673,,203500,0.0036168036,36.168036,,,1303000,0.023158206,23.158206,183000,0.0032524571,3.2524571,8060000,0.1432503,143.2503,5993000,0.10651353,106.51352999999999,423000,0.007517975,7.517975,838000,0.014893766,14.893766,137000,0.0024348996,2.4348996,106.52211,291.84139434186,195.7758,4.6685,0.29115373
,United Kingdom,1980,56326330,7105000,0.12613995,126.13995,34.4903,,206000,0.0036572595,36.572595,,,1097000,0.019475795,19.475795,220000,0.003905811,3.905811,8179000,0.1452074,145.20739999999998,5972000,0.10602502,106.02502,839000,0.014895343,14.895343,595000,0.010563443,10.563443000000001,150000,0.002663053,2.6630529999999997,106.018394,290.461350520044,194.58438,4.643947,0.29087356
,United Kingdom,1981,56395850,6214000,0.110185415,110.18541499999999,32.3141,,192300,0.0034098255,34.098255,,,1003000,0.017784998,17.784997999999998,195000,0.0034577013,3.4577013,7518000,0.13330768,133.30768,5910000,0.10479495,104.79495,389000,0.0068976707,6.8976707,441000,0.007819724,7.819724,133000,0.0023583297,2.3583297,104.795395,287.11066836177,191.39339,4.5693917,0.28057668
,United Kingdom,1982,56450132,6875000,0.12178891,121.78891,35.8073,,192000,0.0034012322,34.012322000000005,,,1312000,0.023241753,23.241753,192000,0.0034012322,3.4012322000000004,7909000,0.14010596,140.10596,6085000,0.107794255,107.794255,559000,0.009902545,9.902545,465000,0.008237359,8.237359,150000,0.0026572125,2.6572125,107.803734,295.352692936884,196.29814,4.6771035,0.29044113
,United Kingdom,1983,56501616,5885000,0.104156315,104.156315,30.179499,,195000,0.0034512286,34.512286,,,1062000,0.018795922,18.795922,170000,0.0030087635,3.0087635,7226000,0.12789015,127.89015,5903000,0.10447489,104.47489,152000,0.0026901886,2.6901886,388000,0.0068670604,6.8670604,126000,0.0022300247,2.2300247,104.47551,286.23427111026,190.24677,4.5258703,0.28036365
,United Kingdom,1984,56568252,7398000,0.13078007,130.78007,37.0456,,199700,0.0035302488,35.302488,,,1074000,0.018985914,18.985914,208000,0.0036769742,3.6769742,8003000,0.14147511,141.47511,5751000,0.1016648,101.6648,1012000,0.017889893,17.889893,449000,0.007937314,7.937313999999999,156000,0.0027577307,2.7577307,101.65623,278.51021639298,185.21175,4.4050364,0.27030906
,United Kingdom,1985,56643040,6892000,0.12167426,121.67426,35.858498,,192200,0.0033931795,33.931795,,,977000,0.017248368,17.248368,188000,0.0033190309,3.3190309,7624000,0.1345973,134.5973,6061000,0.107003435,107.003435,439000,0.0077502904,7.7502904,419000,0.007397202,7.397202,144000,0.0025422364,2.5422363999999997,106.99576,293.13906556176005,195.24773,4.6258693,0.28035572
,United Kingdom,1986,56721910,6412000,0.113042735,113.04273500000001,35.8413,,178900,0.003153984,31.539839999999998,,,1248000,0.022002079,22.002079000000002,220000,0.0038785716,3.8785716000000003,7540000,0.13292924,132.92924,6188000,0.10909364,109.09364000000001,172000,0.0030323379,3.0323379,482000,0.008497598,8.497598,138000,0.0024329221,2.4329221000000003,109.096,298.893147696,198.35635,4.698441,0.29052192
